"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-03-21,2020-03-28,1,"1%",0.01,2.21417464809576,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"2.5%",0.025,2.21417464809576,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"5%",0.05,2.39669440339253,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"10%",0.1,2.66269264126504,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"15%",0.15,2.74801043879756,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"20%",0.2,3.03278133066965,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"25%",0.25,3.2204048469498,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"30%",0.3,3.28869393495302,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"35%",0.35,3.36428779561561,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"40%",0.4,3.51297115324587,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"45%",0.45,3.70628558476869,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"50%",0.5,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"55%",0.55,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"60%",0.6,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"65%",0.65,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"70%",0.7,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"75%",0.75,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"80%",0.8,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"85%",0.85,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"90%",0.9,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"95%",0.95,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"97.5%",0.975,1220.91929587741,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-21,2020-03-28,1,"99%",0.99,1220.91929587741,"ili perc","quantile","hhs1"
