location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2016-12-17,2016-12-24,1,0.01,0.983524749757973,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.025,1.03864841943845,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.05,1.09661329511808,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.1,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.15,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.2,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.25,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.3,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.35,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.4,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.45,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.5,1.15953354328568,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.55,1.64302446621198,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.6,1.67044903502472,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.65,1.71570281844766,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.7,1.77497253249867,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.75,1.86146173171371,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.8,1.94336398367211,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.85,1.94649536047,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.9,2.05608683584415,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.95,2.17198155006996,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.975,2.35716187861139,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-24,1,0.99,2.40906335598457,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-31,2,0.01,0.970270857618636,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-31,2,0.025,1.03713832597534,ili perc,quantile
HHS Region 1,2016-12-17,2016-12-31,2,0.05,1.07536198533905,ili perc,quantile
