location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2017-11-04,2017-11-11,1,0.01,0.77387037758473,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.025,0.77387037758473,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.05,0.829764530605204,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.1,0.901984963103499,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.15,0.954794411278556,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.2,1.00704972502767,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.25,1.05694500205723,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.3,1.07832104832415,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.35,1.08655295487246,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.4,1.10865046140214,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.45,1.1687124215413,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.5,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.55,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.6,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.65,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.7,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.75,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.8,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.85,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.9,1.39048453823973,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.95,1.43401790837471,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.975,1.59549859153498,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-11,1,0.99,1.61887636356855,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.01,0.760812442601689,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.025,0.771710967899625,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.05,0.808323638646005,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.1,0.861992562444429,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.15,0.908264279661317,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.2,0.962839901067294,ili perc,quantile
HHS Region 1,2017-11-04,2017-11-18,2,0.25,1.01086204362478,ili perc,quantile
