location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-01-18,2020-01-25,1,0.01,1.90471941014852,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.025,1.90565745495894,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.05,2.06750636757045,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.1,2.30918777161907,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.15,2.4106322751125,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.2,2.59991929500438,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.25,2.79379112786086,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.3,2.87828342721104,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.35,2.96816186164392,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.4,3.09797641974757,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.45,3.27680524859306,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.5,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.55,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.6,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.65,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.7,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.75,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.8,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.85,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.9,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.95,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.975,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-01-25,1,0.99,353.067291401655,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.01,1.89993603265697,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.025,1.91277813532372,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.05,2.05340634205618,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.1,2.27507674811142,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.15,2.36936026307825,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.2,2.56242605965429,ili perc,quantile
HHS Region 1,2020-01-18,2020-02-01,2,0.25,2.75339918671403,ili perc,quantile
