"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-10-26,2019-11-02,1,"1%",0.01,0.710027150514991,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"2.5%",0.025,0.710027150514991,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"5%",0.05,0.764762758465826,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"10%",0.1,0.832867620026195,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"15%",0.15,0.882652694240745,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"20%",0.2,0.931321153460214,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"25%",0.25,0.972213776042496,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"30%",0.3,0.98866782592217,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"35%",0.35,0.98866782592217,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"40%",0.4,1.00104871362929,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"45%",0.45,1.06019775182249,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"50%",0.5,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"55%",0.55,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"60%",0.6,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"65%",0.65,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"70%",0.7,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"75%",0.75,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"80%",0.8,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"85%",0.85,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"90%",0.9,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"95%",0.95,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"97.5%",0.975,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"99%",0.99,1.7671607018179,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"1%",0.01,0.701565004731632,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"2.5%",0.025,0.70363792141953,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"5%",0.05,0.743474904916541,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"10%",0.1,0.792997831134292,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"15%",0.15,0.836232181054264,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"20%",0.2,0.887251353303386,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"25%",0.25,0.926249460857777,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"30%",0.3,0.947872780645174,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"35%",0.35,0.957377049319282,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"40%",0.4,0.971233779088381,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"45%",0.45,1.03082907371979,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"50%",0.5,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"55%",0.55,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"60%",0.6,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"65%",0.65,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"70%",0.7,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"75%",0.75,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"80%",0.8,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"85%",0.85,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"90%",0.9,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"95%",0.95,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"97.5%",0.975,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"99%",0.99,2.01625811005206,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"1%",0.01,0.688463887847877,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"2.5%",0.025,0.702283493666505,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"5%",0.05,0.722352576589842,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"10%",0.1,0.753260658231169,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"15%",0.15,0.78993023035913,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"20%",0.2,0.84333300186628,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"25%",0.25,0.880413469340297,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"30%",0.3,0.904943277714802,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"35%",0.35,0.928439843219108,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"40%",0.4,0.941521823278304,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"45%",0.45,1.00154938585096,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"50%",0.5,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"55%",0.55,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"60%",0.6,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"65%",0.65,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"70%",0.7,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"75%",0.75,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"80%",0.8,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"85%",0.85,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"90%",0.9,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"95%",0.95,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"97.5%",0.975,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"99%",0.99,2.75173927521982,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"1%",0.01,0.675025607831622,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"2.5%",0.025,0.700585523772217,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"5%",0.05,0.700945596207822,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"10%",0.1,0.713295426950085,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"15%",0.15,0.743424388943788,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"20%",0.2,0.799154205593812,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"25%",0.25,0.834356800906906,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"30%",0.3,0.861812692913002,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"35%",0.35,0.899326912833954,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"40%",0.4,0.911632775983758,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"45%",0.45,0.972116662374765,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"50%",0.5,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"55%",0.55,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"60%",0.6,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"65%",0.65,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"70%",0.7,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"75%",0.75,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"80%",0.8,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"85%",0.85,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"90%",0.9,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"95%",0.95,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"97.5%",0.975,2.65079120064287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"99%",0.99,2.65079120064287,"ili perc","quantile","hhs1"
