location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2017-11-18,2017-11-25,1,0.01,0.983959707012952,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.025,0.985962013667588,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.05,1.05812841749298,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.1,1.1628020255868,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.15,1.22652342032182,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.2,1.30206160986693,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.25,1.38378884059201,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.3,1.41803218124081,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.35,1.45176449045711,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.4,1.49415853464441,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.45,1.57289805005767,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.5,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.55,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.6,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.65,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.7,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.75,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.8,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.85,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.9,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.95,6.40659212827998,ili perc,quantile
HHS Region 1,2017-11-18,2017-11-25,1,0.975,6.40659212827998,ili perc,quantile
