location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2017-04-08,2017-04-15,1,0.01,0.704288286857464,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.025,0.704288286857464,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.05,0.879787009202392,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.1,1.01011446562383,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.15,1.08454737091355,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.2,1.13731713223887,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.25,1.22011885973321,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.3,1.24424244212313,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.35,1.260230099247,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.4,1.31858772545932,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.45,1.38707181591543,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.5,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.55,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.6,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.65,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.7,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.75,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.8,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.85,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.9,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.95,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.975,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-15,1,0.99,13.3386333497099,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.01,0.691480618085182,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.025,0.700241535657598,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.05,0.857661537781333,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.1,0.969573591561037,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.15,1.03752688836819,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.2,1.09248094643813,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.25,1.17350518008685,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.3,1.20060430601427,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.35,1.23067362270878,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.4,1.2882516810597,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.45,1.35725281484003,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.5,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.55,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.6,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.65,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.7,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.75,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.8,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.85,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.9,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.95,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.975,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-22,2,0.99,11.1264519208903,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.01,0.678401174594796,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.025,0.698909191350982,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.05,0.836557507350738,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.1,0.929851078620587,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.15,0.991238044099466,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.2,1.04857933681774,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.25,1.12768337403969,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.3,1.15768772895295,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.35,1.20174771245085,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.4,1.25855110897767,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.45,1.32798296434841,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.5,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.55,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.6,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.65,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.7,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.75,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.8,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.85,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.9,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.95,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.975,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-04-29,3,0.99,11.9157001151103,ili perc,quantile
HHS Region 1,2017-04-08,2017-05-06,4,0.01,0.664534223668483,ili perc,quantile
HHS Region 1,2017-04-08,2017-05-06,4,0.025,0.696774440242661,ili perc,quantile
