location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2019-03-02,2019-03-09,1,0.01,1.37752004008043,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.025,1.40975441331423,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.05,1.56048091697231,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.1,1.73125555263309,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.15,1.82817356521966,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.2,1.93252733167083,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.25,2.06672174182505,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.3,2.12270557865968,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.35,2.14784713910041,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.4,2.243201252444,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.45,2.3654667356294,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.5,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.55,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.6,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.65,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.7,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.75,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.8,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.85,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.9,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.95,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.975,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-09,1,0.99,128.27412496612,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.01,1.36084930627736,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.025,1.40476283273591,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.05,1.53634491753259,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.1,1.68910387776907,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.15,1.7797129806337,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.2,1.88585159604416,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.25,2.01854939743616,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.3,2.07764717971065,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.35,2.11704950307674,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.4,2.21161439188221,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.45,2.33456682763379,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.5,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.55,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.6,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.65,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.7,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.75,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.8,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.85,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.9,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.95,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.975,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-16,2,0.99,120.154154042357,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-23,3,0.01,1.3400839864512,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-23,3,0.025,1.39559919799636,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-23,3,0.05,1.50875203857429,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-23,3,0.1,1.64418260991924,ili perc,quantile
HHS Region 1,2019-03-02,2019-03-23,3,0.15,1.72877630061286,ili perc,quantile
