"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-01-11,2020-01-18,1,"1%",0.01,1.84909865358992,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"2.5%",0.025,1.88691999110762,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"5%",0.05,2.03186848817757,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"10%",0.1,2.22068953951094,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"15%",0.15,2.33693282316128,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"20%",0.2,2.49185655065301,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"25%",0.25,2.65897503334449,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"30%",0.3,2.74440891078638,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"35%",0.35,2.76992672735892,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"40%",0.4,2.86030076430157,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"45%",0.45,2.97690076369938,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"50%",0.5,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"55%",0.55,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"60%",0.6,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"65%",0.65,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"70%",0.7,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"75%",0.75,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"80%",0.8,193.020624329404,"ili perc","quantile","hhs1"
"HHS Region 1",2020-01-11,2020-01-18,1,"85%",0.85,193.020624329404,"ili perc","quantile","hhs1"
