"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2015-12-19,2015-12-26,1,"1%",0.01,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"2.5%",0.025,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"5%",0.05,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"10%",0.1,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"15%",0.15,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"20%",0.2,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"25%",0.25,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"30%",0.3,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"35%",0.35,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"40%",0.4,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"45%",0.45,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"50%",0.5,0.525390092342773,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"55%",0.55,1.5445174192776,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"60%",0.6,1.56766275878636,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"65%",0.65,1.61028970710434,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"70%",0.7,1.67025741813418,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"75%",0.75,1.75607702027559,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"80%",0.8,1.82897965506175,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"85%",0.85,1.82897965506175,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"90%",0.9,1.91686183036462,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"95%",0.95,1.99889453920172,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"97.5%",0.975,2.16954463823987,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2015-12-26,1,"99%",0.99,2.22260182796312,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"1%",0.01,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"2.5%",0.025,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"5%",0.05,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"10%",0.1,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"15%",0.15,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"20%",0.2,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"25%",0.25,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"30%",0.3,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"35%",0.35,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"40%",0.4,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"45%",0.45,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"50%",0.5,0.47847715313626,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"55%",0.55,1.5277749433329,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"60%",0.6,1.56444869543144,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"65%",0.65,1.61128951985237,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"70%",0.7,1.67824404240478,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"75%",0.75,1.76362832516875,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"80%",0.8,1.86858404136345,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"85%",0.85,1.87582185233881,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"90%",0.9,1.99985639967201,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"95%",0.95,2.11682711156218,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"97.5%",0.975,2.27944279004593,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-02,2,"99%",0.99,2.39896849982601,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"1%",0.01,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"2.5%",0.025,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"5%",0.05,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"10%",0.1,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"15%",0.15,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"20%",0.2,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"25%",0.25,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"30%",0.3,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"35%",0.35,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"40%",0.4,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"45%",0.45,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"50%",0.5,0.452698457657619,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"55%",0.55,1.5110373500132,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"60%",0.6,1.56123875869357,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"65%",0.65,1.61229356560072,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"70%",0.7,1.68623628199087,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"75%",0.75,1.77118438121438,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"80%",0.8,1.90157399518728,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"85%",0.85,1.92929200297367,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"90%",0.9,2.08285552314747,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"95%",0.95,2.23476476815375,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"97.5%",0.975,2.38933567956268,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-09,3,"99%",0.99,2.57532596342531,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"1%",0.01,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"2.5%",0.025,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"5%",0.05,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"10%",0.1,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"15%",0.15,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"20%",0.2,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"25%",0.25,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"30%",0.3,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"35%",0.35,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"40%",0.4,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"45%",0.45,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"50%",0.5,0.432234477458751,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"55%",0.55,1.49430098454732,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"60%",0.6,1.55802985969306,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"65%",0.65,1.61329867583909,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"70%",0.7,1.69422993368347,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"75%",0.75,1.77874163205188,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"80%",0.8,1.93456535165516,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"85%",0.85,1.98276415111584,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"90%",0.9,2.16585579187831,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"95%",0.95,2.35270370329784,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"97.5%",0.975,2.49922724574989,"ili perc","quantile","hhs1"
"HHS Region 1",2015-12-19,2016-01-16,4,"99%",0.99,2.75168111138464,"ili perc","quantile","hhs1"
"HHS Region 10",2015-12-19,2015-12-26,1,"1%",0.01,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"2.5%",0.025,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"5%",0.05,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"10%",0.1,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"15%",0.15,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"20%",0.2,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"25%",0.25,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"30%",0.3,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"35%",0.35,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"40%",0.4,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"45%",0.45,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"50%",0.5,0.128793460080378,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"55%",0.55,1.24776853635839,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"60%",0.6,1.28866097608208,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"65%",0.65,1.33722024739947,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"70%",0.7,1.41203551402521,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"75%",0.75,1.50348487260408,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"80%",0.8,1.58571966359166,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"85%",0.85,1.61342270313143,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"90%",0.9,1.72434126630204,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"95%",0.95,1.91007212186807,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"97.5%",0.975,2.24557978612354,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2015-12-26,1,"99%",0.99,2.81010664591307,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"1%",0.01,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"2.5%",0.025,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"5%",0.05,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"10%",0.1,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"15%",0.15,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"20%",0.2,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"25%",0.25,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"30%",0.3,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"35%",0.35,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"40%",0.4,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"45%",0.45,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"50%",0.5,0.102150944552717,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"55%",0.55,1.23103074347114,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"60%",0.6,1.28545087067696,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"65%",0.65,1.33822412013238,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"70%",0.7,1.42002752409648,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"75%",0.75,1.51104073445584,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"80%",0.8,1.61870938943865,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"85%",0.85,1.66689252910415,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"90%",0.9,1.80734020363496,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"95%",0.95,2.02800957065183,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"97.5%",0.975,2.35547289072588,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-02,2,"99%",0.99,2.98646448588176,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"1%",0.01,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"2.5%",0.025,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"5%",0.05,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"10%",0.1,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"15%",0.15,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"20%",0.2,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"25%",0.25,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"30%",0.3,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"35%",0.35,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"40%",0.4,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"45%",0.45,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"50%",0.5,0.116688115723755,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"55%",0.55,1.21430246428925,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"60%",0.6,1.28224880590953,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"65%",0.65,1.33923624078886,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"70%",0.7,1.4280304755071,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"75%",0.75,1.51860585384112,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"80%",0.8,1.65170998330758,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"85%",0.85,1.72037783224178,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"90%",0.9,1.8903480146809,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"95%",0.95,2.14595692596675,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"97.5%",0.975,2.46535574185392,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-09,3,"99%",0.99,3.16280438371754,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"1%",0.01,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"2.5%",0.025,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"5%",0.05,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"10%",0.1,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"15%",0.15,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"20%",0.2,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"25%",0.25,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"30%",0.3,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"35%",0.35,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"40%",0.4,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"45%",0.45,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"50%",0.5,0.0974914746620505,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"55%",0.55,1.19756639161557,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"60%",0.6,1.27904015436634,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"65%",0.65,1.34024160486394,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"70%",0.7,1.43602446392852,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"75%",0.75,1.52616338958693,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"80%",0.8,1.68470167424788,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"85%",0.85,1.77385045670658,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"90%",0.9,1.97334855650764,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"95%",0.95,2.26389616599258,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"97.5%",0.975,2.57524699248191,"ili perc","quantile","hhs10"
"HHS Region 10",2015-12-19,2016-01-16,4,"99%",0.99,3.3391589794928,"ili perc","quantile","hhs10"
"HHS Region 2",2015-12-19,2015-12-26,1,"1%",0.01,1.50077476698465,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"2.5%",0.025,1.63977224435613,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"5%",0.05,1.75460599795331,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"10%",0.1,1.94995685486737,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"15%",0.15,2.08679872044301,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"20%",0.2,2.15958922838671,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"25%",0.25,2.29690677293218,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"30%",0.3,2.36754643590693,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"35%",0.35,2.4962746379095,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"40%",0.4,2.585210896269,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"45%",0.45,2.72696724046238,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"50%",0.5,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"55%",0.55,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"60%",0.6,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"65%",0.65,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"70%",0.7,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"75%",0.75,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"80%",0.8,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"85%",0.85,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"90%",0.9,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"95%",0.95,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"97.5%",0.975,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2015-12-26,1,"99%",0.99,52.8032394439995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2016-01-02,2,"1%",0.01,1.47946954918308,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2016-01-02,2,"2.5%",0.025,1.63005849695995,"ili perc","quantile","hhs2"
"HHS Region 2",2015-12-19,2016-01-02,2,"5%",0.05,1.72655730679744,"ili perc","quantile","hhs2"
