location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2017-04-15,2017-04-22,1,0.01,0.673257159492513,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.025,0.673257159492513,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.05,0.851105394331706,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.1,0.965516605481893,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.15,1.04211365327817,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.2,1.08706515782739,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.25,1.15670702321096,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.3,1.17300539098402,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.35,1.17300539098402,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.4,1.21092854283373,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.45,1.26254856245514,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.5,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.55,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.6,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.65,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.7,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.75,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.8,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.85,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.9,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.95,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.975,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-22,1,0.99,9.2757473098743,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.01,0.659407065773683,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.025,0.671105727448991,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.05,0.829336579600621,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.1,0.925261478683826,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.15,0.995348636969668,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.2,1.04255529811903,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.25,1.11036984217725,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.3,1.13572689993151,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.35,1.13756139117461,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.4,1.18081438638992,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.45,1.23292130836399,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.5,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.55,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.6,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.65,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.7,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.75,8.11157547195649,ili perc,quantile
HHS Region 1,2017-04-15,2017-04-29,2,0.8,8.11157547195649,ili perc,quantile
