location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-04-11,2020-04-18,1,0.01,1.26449979531052,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.025,1.26449979531052,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.05,1.3423948198502,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.1,1.47790751547811,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.15,1.55654464211641,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.2,1.64878374795133,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.25,1.72837761578387,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.3,1.72837761578387,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.35,1.72837761578387,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.4,1.78705368627277,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.45,1.9205174362354,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.5,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.55,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.6,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.65,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.7,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.75,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.8,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.85,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.9,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.95,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.975,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-18,1,0.99,114.980677692963,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-25,2,0.01,1.26345995392973,ili perc,quantile
HHS Region 1,2020-04-11,2020-04-25,2,0.025,1.26345995392973,ili perc,quantile
