"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-10-22,2016-10-29,1,"1%",0.01,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"2.5%",0.025,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"5%",0.05,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"10%",0.1,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"15%",0.15,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"20%",0.2,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"25%",0.25,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"30%",0.3,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"35%",0.35,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"40%",0.4,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"45%",0.45,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"50%",0.5,0.303829248087282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"55%",0.55,0.846266937097394,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"60%",0.6,0.846266937097394,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"65%",0.65,0.865148900932057,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"70%",0.7,0.865801701644499,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"75%",0.75,0.878746805510479,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"80%",0.8,0.878746805510479,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"85%",0.85,0.878746805510479,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"90%",0.9,0.878746805510479,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"95%",0.95,0.889565203407306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"97.5%",0.975,1.00469646037539,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-10-29,1,"99%",0.99,1.06614499950191,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"1%",0.01,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"2.5%",0.025,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"5%",0.05,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"10%",0.1,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"15%",0.15,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"20%",0.2,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"25%",0.25,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"30%",0.3,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"35%",0.35,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"40%",0.4,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"45%",0.45,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"50%",0.5,0.314038839192563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"55%",0.55,0.835291076891685,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"60%",0.6,0.837310608564977,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"65%",0.65,0.866160154812892,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"70%",0.7,0.873803503227962,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"75%",0.75,0.890031552331857,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"80%",0.8,0.912252461174127,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"85%",0.85,0.930190654488298,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"90%",0.9,0.9595667074497,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"95%",0.95,1.00751151764323,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"97.5%",0.975,1.11458038904273,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-05,2,"99%",0.99,1.2424867828794,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"1%",0.01,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"2.5%",0.025,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"5%",0.05,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"10%",0.1,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"15%",0.15,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"20%",0.2,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"25%",0.25,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"30%",0.3,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"35%",0.35,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"40%",0.4,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"45%",0.45,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"50%",0.5,0.298202960468027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"55%",0.55,0.81855578065185,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"60%",0.6,0.834102613235436,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"65%",0.65,0.867166192018664,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"70%",0.7,0.881798384595494,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"75%",0.75,0.897589843604778,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"80%",0.8,0.945245039076953,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"85%",0.85,0.983664542077642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"90%",0.9,1.04256797347915,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"95%",0.95,1.12545156616226,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"97.5%",0.975,1.22447080286275,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-12,3,"99%",0.99,1.4188399143588,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"1%",0.01,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"2.5%",0.025,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"5%",0.05,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"10%",0.1,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"15%",0.15,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"20%",0.2,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"25%",0.25,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"30%",0.3,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"35%",0.35,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"40%",0.4,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"45%",0.45,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"50%",0.5,0.249968228192595,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"55%",0.55,0.801812999334504,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"60%",0.6,0.830888291790671,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"65%",0.65,0.868165740023339,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-22,2016-11-19,4,"70%",0.7,0.889784657668998,"ili perc","quantile","hhs1"
