"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-02-03,2018-02-10,1,"1%",0.01,2.64169887070852,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"2.5%",0.025,2.64169887070852,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"5%",0.05,2.81693853495221,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"10%",0.1,3.07991953826286,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"15%",0.15,3.18767346555296,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"20%",0.2,3.50085641102692,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"25%",0.25,3.71712896586769,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"30%",0.3,3.80926433459831,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"35%",0.35,3.89109827132802,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"40%",0.4,4.03567781735865,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"45%",0.45,4.20207190922088,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"50%",0.5,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"55%",0.55,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"60%",0.6,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"65%",0.65,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"70%",0.7,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"75%",0.75,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"80%",0.8,1206.97743090857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-02-03,2018-02-10,1,"85%",0.85,1206.97743090857,"ili perc","quantile","hhs1"
