"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-03-25,2017-04-01,1,"1%",0.01,0.854081877625648,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"2.5%",0.025,0.879044320037437,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"5%",0.05,1.03822253558147,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"10%",0.1,1.16124308859698,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"15%",0.15,1.24427242286663,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"20%",0.2,1.29797875319998,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"25%",0.25,1.3869157438673,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"30%",0.3,1.41867606752185,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"35%",0.35,1.42733023525657,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"40%",0.4,1.48865780469033,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"45%",0.45,1.55284329939481,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"50%",0.5,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"55%",0.55,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"60%",0.6,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"65%",0.65,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"70%",0.7,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"75%",0.75,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"80%",0.8,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"85%",0.85,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"90%",0.9,11.3420984105819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-25,2017-04-01,1,"95%",0.95,11.3420984105819,"ili perc","quantile","hhs1"
