location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-05-02,2020-05-09,1,0.01,0.646824390575704,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.025,0.646824390575704,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.05,0.735703860593334,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.1,0.815223506959361,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.15,0.876335857898236,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.2,0.914073358349574,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.25,0.921998455063469,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.3,0.921998455063469,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.35,0.921998455063469,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.4,0.921998455063469,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.45,0.98010891465634,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.5,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.55,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.6,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.65,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.7,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.75,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.8,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.85,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.9,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.95,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.975,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-09,1,0.99,7.98866204992577,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.01,0.638284008306392,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.025,0.638284008306392,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.05,0.713483738155833,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.1,0.774606800114483,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.15,0.829247578674262,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.2,0.869150570790883,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.25,0.882849492440772,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.3,0.882849492440772,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.35,0.882849492440772,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.4,0.889043448747754,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.45,0.950239026979146,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.5,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.55,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.6,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.65,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.7,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.75,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.8,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.85,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.9,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.95,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.975,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-16,2,0.99,5.49835553385303,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.01,0.631079784014503,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.025,0.631079784014503,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.05,0.692381104091542,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.1,0.734885405918931,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.15,0.78295973459551,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.2,0.8252502387878,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.25,0.843629038306985,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.3,0.843629038306985,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.35,0.843629038306985,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.4,0.859343745391506,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.45,0.920969927206733,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.5,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.55,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.6,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.65,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.7,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.75,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.8,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.85,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.9,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.95,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.975,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-23,3,0.99,6.29170684829952,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.01,0.622973920750801,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.025,0.622973920750801,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.05,0.670524389233768,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.1,0.694559855036647,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.15,0.736131757139166,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.2,0.780659954105872,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.25,0.803880980383651,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.3,0.803880980383651,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.35,0.803880980383651,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.4,0.829174903363568,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.45,0.891295415950126,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.5,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.55,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.6,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.65,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.7,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.75,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.8,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.85,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.9,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.95,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.975,4.86924691877549,ili perc,quantile
HHS Region 1,2020-05-02,2020-05-30,4,0.99,4.86924691877549,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.01,0.154184100984053,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.025,0.154184100984053,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.05,0.290060748139501,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.1,0.378490860467304,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.15,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.2,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.25,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.3,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.35,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.4,0.421292600045303,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.45,0.430066166901042,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.5,0.481557678883547,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.55,0.481557678883547,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.6,0.481557678883547,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.65,0.481557678883547,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.7,0.481557678883547,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.75,0.502115173838103,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.8,0.503889821641721,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.85,0.548019537161335,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.9,0.582770816750975,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.95,0.788233566312234,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.975,1.16328313852766,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-09,1,0.99,1.75025915999827,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.01,0.146537568136931,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.025,0.146537568136931,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.05,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.1,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.15,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.2,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.25,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.3,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.35,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.4,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.45,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.5,0.187919299417461,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.55,0.420908553412228,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.6,0.444011165776211,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.65,0.470210597003839,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.7,0.481964733277617,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.75,0.509611012815402,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.8,0.536809082724605,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.85,0.601389014167172,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.9,0.665712219778436,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.95,0.906106784329443,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.975,1.27324272336449,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-16,2,0.99,1.9267333309948,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.01,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.025,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.05,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.1,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.15,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.2,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.25,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.3,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.35,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.4,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.45,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.5,0.112216211908246,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.55,0.404159426105889,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.6,0.440791480932401,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.65,0.471204643342209,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.7,0.489943708078112,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.75,0.517155845445542,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.8,0.569785860649551,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.85,0.654840400986417,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.9,0.748700585165062,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.95,1.02403243069013,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.975,1.38314804373032,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-23,3,0.99,2.10311254682558,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.01,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.025,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.05,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.1,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.15,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.2,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.25,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.3,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.35,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.4,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.45,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.5,0.0638465506462692,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.55,0.387416613616023,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.6,0.437577133141756,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.65,0.472204164321813,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.7,0.497929945301323,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.75,0.524706822855559,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.8,0.602769852332059,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.85,0.708302060927668,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.9,0.831694840566878,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.95,1.14196465260931,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.975,1.49304655825071,ili perc,quantile
HHS Region 10,2020-05-02,2020-05-30,4,0.99,2.27947985338735,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.01,1.22957608216657,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.025,1.22957608216657,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.05,1.22957608216657,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.1,1.30686757422663,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.15,1.39662781094928,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.2,1.41792767491887,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.25,1.41792767491887,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.3,1.41792767491887,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.35,1.41945623666814,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.4,1.4883192401696,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.45,1.65896763963193,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.5,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.55,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.6,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.65,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.7,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.75,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.8,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.85,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.9,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.95,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.975,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-09,1,0.99,62.335140840667,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.01,1.216882917564,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.025,1.216882917564,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.05,1.216882917564,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.1,1.266539412293,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.15,1.34979749913826,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.2,1.37311044024722,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.25,1.37311044024722,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.3,1.37311044024722,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.35,1.39006365977323,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.4,1.45814837061273,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.45,1.62929137626329,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.5,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.55,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.6,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.65,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.7,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.75,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.8,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.85,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.9,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.95,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.975,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-16,2,0.99,60.9031045924968,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.01,1.2061961257631,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.025,1.2061961257631,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.05,1.2061961257631,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.1,1.22763322162208,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.15,1.30423847035338,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.2,1.32971107930228,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.25,1.32971107930228,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.3,1.32971107930228,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.35,1.36176674481207,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.4,1.42908168764193,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.45,1.6005693082098,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.5,64.6863046923384,ili perc,quantile
HHS Region 2,2020-05-02,2020-05-23,3,0.55,64.6863046923384,ili perc,quantile
