"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-04-18,2020-04-25,1,"1%",0.01,1.0810277838001,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"2.5%",0.025,1.0810277838001,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"5%",0.05,1.19699927867541,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"10%",0.1,1.34290984418551,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"15%",0.15,1.41933706602676,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"20%",0.2,1.50809446298186,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"25%",0.25,1.5977650217349,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"30%",0.3,1.59826379803419,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"35%",0.35,1.59826379803419,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"40%",0.4,1.66119635040398,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"45%",0.45,1.78215436808654,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"50%",0.5,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"55%",0.55,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"60%",0.6,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"65%",0.65,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"70%",0.7,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"75%",0.75,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"80%",0.8,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"85%",0.85,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"90%",0.9,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"95%",0.95,104.450800573329,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-18,2020-04-25,1,"97.5%",0.975,104.450800573329,"ili perc","quantile","hhs1"
