"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-02-08,2020-02-15,1,"1%",0.01,3.90457950823134,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"2.5%",0.025,3.90457950823134,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"5%",0.05,3.96315981352109,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"10%",0.1,4.14010291552813,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"15%",0.15,4.19941960313281,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"20%",0.2,4.70964236859663,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"25%",0.25,4.86351333733592,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"30%",0.3,4.92737455462748,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"35%",0.35,4.9442879702342,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"40%",0.4,5.11773899836089,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"45%",0.45,5.27594937892627,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"50%",0.5,3483.17432867199,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"55%",0.55,3483.17432867199,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"60%",0.6,3483.17432867199,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"65%",0.65,3483.17432867199,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"70%",0.7,3483.17432867199,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-08,2020-02-15,1,"75%",0.75,3483.17432867199,"ili perc","quantile","hhs1"
